band_prefix,band_suffix,band_n,sex,territory,year,month,day,presence_absence
1761,24551,176124551,male,7B,2008,6,26,1
2241,30451,224130451,female,7B,2008,6,26,1
1761,24551,176124551,male,7B,2008,6,29,0
2241,30451,224130451,female,7B,2008,6,29,0
2241,30451,224130451,female,7B,2008,7,2,NA
1761,24551,176124551,male,7B,2008,7,2,1
1761,24551,176124551,male,7B,2008,7,11,NA
2241,30451,224130451,female,7B,2008,7,11,1
1761,24605,176124605,male,1,2007,4,26,NA
1761,24853,176124853,female,1,2007,4,26,1
1761,24605,176124605,male,1,2007,4,30,1
1761,24853,176124853,female,1,2007,4,30,1
1761,24605,176124605,male,1,2007,5,6,NA
1761,24853,176124853,female,1,2007,5,6,1
1761,24605,176124605,male,1,2007,5,16,NA
1761,24853,176124853,female,1,2007,5,16,1
1761,24605,176124605,male,1,2007,5,21,1
1761,24853,176124853,female,1,2007,5,21,1
1761,24853,176124853,female,1,2007,5,23,NA
1761,24605,176124605,male,1,2007,5,23,1
1761,24605,176124605,male,1,2007,6,2,1
1761,24853,176124853,female,1,2007,6,2,1
1761,24605,176124605,male,1,2007,6,5,NA
1761,24853,176124853,female,1,2007,6,5,1
1761,24605,176124605,male,1,2007,6,8,NA
1761,24853,176124853,female,1,2007,6,8,1
1761,24605,176124605,male,1,2007,6,10,0
1761,24853,176124853,female,1,2007,6,10,0
1761,24605,176124605,male,1,2007,6,18,NA
1761,24853,176124853,female,1,2007,6,18,1
1761,24605,176124605,male,1,2007,6,21,NA
1761,24853,176124853,female,1,2007,6,21,1
1761,24605,176124605,male,1,2007,6,23,1
1761,24853,176124853,female,1,2007,6,23,1
1761,24605,176124605,male,1,2007,6,24,NA
1761,24853,176124853,female,1,2007,6,24,NA
1761,24853,176124853,female,1,2007,6,27,NA
1761,24605,176124605,male,1,2007,6,27,1
1761,24605,176124605,male,1,2007,6,28,NA
1761,24853,176124853,female,1,2007,6,28,NA
1761,24605,176124605,male,1,2007,6,28,NA
1761,24853,176124853,female,1,2007,6,28,1
1761,24605,176124605,male,1,2007,7,1,NA
1761,24853,176124853,female,1,2007,7,1,1
1761,24605,176124605,male,1,2007,7,4,NA
1761,24853,176124853,female,1,2007,7,4,1
1761,24605,176124605,male,1,2007,7,5,NA
1761,24853,176124853,female,1,2007,7,5,1
1761,24605,176124605,male,1,2007,7,8,NA
1761,24853,176124853,female,1,2007,7,8,1
1761,24605,176124605,male,1,2007,7,11,NA
1761,24853,176124853,female,1,2007,7,11,1
1761,24605,176124605,male,1,2007,7,12,NA
1761,24853,176124853,female,1,2007,7,12,1
1761,24605,176124605,male,1,2007,7,13,NA
1761,24853,176124853,female,1,2007,7,13,1
1761,24605,176124605,male,1,2007,7,25,1
1761,24853,176124853,female,1,2007,7,25,1
1761,24603,176124603,male,2,2007,4,16,1
1761,24870,176124870,female,2,2007,4,16,1
1761,24603,176124603,male,2,2007,4,18,NA
1761,24870,176124870,female,2,2007,4,18,1
1761,24603,176124603,male,2,2007,4,24,1
1761,24870,176124870,female,2,2007,4,24,1
1761,24603,176124603,male,2,2007,4,26,NA
1761,24870,176124870,female,2,2007,4,26,1
1761,24603,176124603,male,2,2007,4,30,1
1761,24870,176124870,female,2,2007,4,30,1
1761,24603,176124603,male,2,2007,5,6,NA
1761,24870,176124870,female,2,2007,5,6,1
1761,24603,176124603,male,2,2007,5,9,NA
1761,24870,176124870,female,2,2007,5,9,1
1761,24603,176124603,male,2,2007,5,13,NA
1761,24870,176124870,female,2,2007,5,13,1
1761,24603,176124603,male,2,2007,5,17,NA
1761,24870,176124870,female,2,2007,5,17,1
1761,24603,176124603,male,2,2007,5,20,NA
1761,24870,176124870,female,2,2007,5,20,1
1761,24603,176124603,male,2,2007,5,21,NA
1761,24870,176124870,female,2,2007,5,21,1
1761,24603,176124603,male,2,2007,5,22,1
1761,24870,176124870,female,2,2007,5,22,1
1761,24603,176124603,male,2,2007,5,25,NA
1761,24870,176124870,female,2,2007,5,25,1
1761,24603,176124603,male,2,2007,5,27,1
1761,24870,176124870,female,2,2007,5,27,1
1761,24603,176124603,male,2,2007,5,30,1
1761,24870,176124870,female,2,2007,5,30,1
1761,24603,176124603,male,2,2007,6,1,1
1761,24870,176124870,female,2,2007,6,1,1
1761,24603,176124603,male,2,2007,6,8,NA
1761,24870,176124870,female,2,2007,6,8,1
1761,24603,176124603,male,2,2007,6,14,1
1761,24870,176124870,female,2,2007,6,14,1
1761,24603,176124603,male,2,2007,6,18,NA
1761,24870,176124870,female,2,2007,6,18,1
1761,24603,176124603,male,2,2007,6,20,NA
1761,24870,176124870,female,2,2007,6,20,NA
1761,24603,176124603,male,2,2007,6,22,NA
1761,24870,176124870,female,2,2007,6,22,1
1761,24603,176124603,male,2,2007,6,25,NA
1761,24870,176124870,female,2,2007,6,25,1
1761,24603,176124603,male,2,2007,6,28,NA
1761,24870,176124870,female,2,2007,6,28,1
1761,24603,176124603,male,2,2007,7,1,NA
1761,24870,176124870,female,2,2007,7,1,1
1761,24603,176124603,male,2,2007,7,2,NA
1761,24870,176124870,female,2,2007,7,2,1
1761,24603,176124603,male,2,2007,7,3,1
1761,24870,176124870,female,2,2007,7,3,1
1761,24603,176124603,male,2,2007,7,6,1
1761,24870,176124870,female,2,2007,7,6,1
1761,24603,176124603,male,2,2007,7,11,1
1761,24870,176124870,female,2,2007,7,11,1
1761,24603,176124603,male,2,2007,7,12,NA
1761,24870,176124870,female,2,2007,7,12,1
1761,24603,176124603,male,2,2007,7,13,NA
1761,24870,176124870,female,2,2007,7,13,1
1761,24603,176124603,male,2,2007,7,25,NA
1761,24870,176124870,female,2,2007,7,25,1
1761,24603,176124603,male,3,2007,4,16,1
1761,24828,176124828,female,3,2007,4,16,1
1761,24603,176124603,male,3,2007,4,20,1
1761,24828,176124828,female,3,2007,4,20,1
1761,24603,176124603,male,3,2007,4,27,NA
1761,24828,176124828,female,3,2007,4,27,1
1761,24603,176124603,male,3,2007,4,30,1
1761,24828,176124828,female,3,2007,4,30,1
1761,24603,176124603,male,3,2007,5,3,1
1761,24828,176124828,female,3,2007,5,3,1
1761,24603,176124603,male,3,2007,5,14,1
1761,24828,176124828,female,3,2007,5,14,1
1761,24603,176124603,male,3,2007,5,21,1
1761,24828,176124828,female,3,2007,5,21,1
1761,24603,176124603,male,3,2007,5,27,1
1761,24828,176124828,female,3,2007,5,27,1
1761,24603,176124603,male,3,2007,6,8,NA
1761,24828,176124828,female,3,2007,6,8,NA
1761,24828,176124828,female,3,2007,6,9,NA
1761,24603,176124603,male,3,2007,6,9,1
1761,24603,176124603,male,3,2007,6,10,1
1761,24828,176124828,female,3,2007,6,10,1
1761,24603,176124603,male,3,2007,6,14,NA
1761,24828,176124828,female,3,2007,6,14,1
1761,24603,176124603,male,3,2007,6,18,NA
1761,24828,176124828,female,3,2007,6,18,1
1761,24603,176124603,male,3,2007,6,19,NA
1761,24828,176124828,female,3,2007,6,19,1
1761,24603,176124603,male,3,2007,6,20,NA
1761,24828,176124828,female,3,2007,6,20,1
1761,24603,176124603,male,3,2007,6,21,NA
1761,24828,176124828,female,3,2007,6,21,NA
1761,24603,176124603,male,3,2007,6,24,NA
1761,24828,176124828,female,3,2007,6,24,1
1761,24603,176124603,male,3,2007,6,25,NA
1761,24828,176124828,female,3,2007,6,25,1
1761,24603,176124603,male,3,2007,6,26,1
1761,24828,176124828,female,3,2007,6,26,1
1761,24603,176124603,male,3,2007,6,27,NA
1761,24828,176124828,female,3,2007,6,27,1
1761,24603,176124603,male,3,2007,7,2,NA
1761,24828,176124828,female,3,2007,7,2,1
1761,24603,176124603,male,3,2007,7,6,NA
1761,24828,176124828,female,3,2007,7,6,1
1761,24603,176124603,male,3,2007,7,12,NA
1761,24828,176124828,female,3,2007,7,12,1
1761,24603,176124603,male,3,2007,7,13,1
1761,24828,176124828,female,3,2007,7,13,1
1761,24603,176124603,male,3,2007,7,17,1
1761,24828,176124828,female,3,2007,7,17,1
1761,24603,176124603,male,3,2007,7,22,NA
1761,24828,176124828,female,3,2007,7,22,1
1761,94495,176194495,male,5,2007,4,16,1
1961,85812,196185812,female,5,2007,4,16,1
1761,94495,176194495,male,5,2007,4,22,NA
1961,85812,196185812,female,5,2007,4,22,1
1761,94495,176194495,male,5,2007,4,26,NA
1961,85812,196185812,female,5,2007,4,26,1
1761,94495,176194495,male,5,2007,4,27,NA
1961,85812,196185812,female,5,2007,4,27,1
1761,94495,176194495,male,5,2007,4,30,1
1961,85812,196185812,female,5,2007,4,30,1
1761,94495,176194495,male,5,2007,5,4,1
1961,85812,196185812,female,5,2007,5,4,1
1761,94495,176194495,male,5,2007,5,6,1
1961,85812,196185812,female,5,2007,5,6,1
1961,85812,196185812,female,5,2007,5,8,NA
1761,94495,176194495,male,5,2007,5,8,1
1761,94495,176194495,male,5,2007,5,16,1
1961,85812,196185812,female,5,2007,5,16,1
1761,94495,176194495,male,5,2007,5,21,1
1961,85812,196185812,female,5,2007,5,21,1
1761,94495,176194495,male,5,2007,5,27,1
1961,85812,196185812,female,5,2007,5,27,1
1761,94495,176194495,male,5,2007,5,29,NA
1961,85812,196185812,female,5,2007,5,29,1
1761,94495,176194495,male,5,2007,6,2,NA
1961,85812,196185812,female,5,2007,6,2,1
1761,94495,176194495,male,5,2007,6,8,NA
1961,85812,196185812,female,5,2007,6,8,1
1761,94495,176194495,male,5,2007,6,10,NA
1961,85812,196185812,female,5,2007,6,10,1
1761,94495,176194495,male,5,2007,6,14,NA
1961,85812,196185812,female,5,2007,6,14,1
1761,94495,176194495,male,5,2007,6,16,1
1961,85812,196185812,female,5,2007,6,16,1
1761,94495,176194495,male,5,2007,6,17,NA
1961,85812,196185812,female,5,2007,6,17,1
1761,94495,176194495,male,5,2007,6,19,1
1961,85812,196185812,female,5,2007,6,19,1
1761,94495,176194495,male,5,2007,6,20,NA
1961,85812,196185812,female,5,2007,6,20,1
1761,94495,176194495,male,5,2007,6,21,NA
1961,85812,196185812,female,5,2007,6,21,1
1761,94495,176194495,male,5,2007,6,22,1
1961,85812,196185812,female,5,2007,6,22,1
1761,94495,176194495,male,5,2007,7,4,NA
1961,85812,196185812,female,5,2007,7,4,1
1761,94495,176194495,male,5,2007,7,7,1
1961,85812,196185812,female,5,2007,7,7,1
1761,94495,176194495,male,5,2007,7,13,1
1961,85812,196185812,female,5,2007,7,13,0
1761,94495,176194495,male,5,2007,7,14,0
1961,85812,196185812,female,5,2007,7,14,0
1761,24551,176124551,male,9,2007,4,20,1
2241,30433,224130433,female,9,2007,4,20,1
1761,24551,176124551,male,9,2007,4,25,0
2241,30433,224130433,female,9,2007,4,25,0
1761,24551,176124551,male,9,2007,4,26,1
2241,30433,224130433,female,9,2007,4,26,1
1761,24551,176124551,male,9,2007,4,27,1
2241,30433,224130433,female,9,2007,4,27,0
1761,24551,176124551,male,9,2007,4,30,1
2241,30433,224130433,female,9,2007,4,30,1
1761,24551,176124551,male,9,2007,5,8,1
2241,30433,224130433,female,9,2007,5,8,1
1761,24551,176124551,male,9,2007,5,15,1
2241,30433,224130433,female,9,2007,5,15,1
1761,24551,176124551,male,9,2007,5,16,NA
2241,30433,224130433,female,9,2007,5,16,1
1761,24551,176124551,male,9,2007,5,17,1
2241,30433,224130433,female,9,2007,5,17,1
1761,24551,176124551,male,9,2007,5,27,1
2241,30433,224130433,female,9,2007,5,27,1
1761,24551,176124551,male,9,2007,5,29,1
2241,30433,224130433,female,9,2007,5,29,1
1761,24551,176124551,male,9,2007,6,9,NA
2241,30433,224130433,female,9,2007,6,9,1
1761,24551,176124551,male,9,2007,6,10,1
2241,30433,224130433,female,9,2007,6,10,1
1761,24551,176124551,male,9,2007,6,14,NA
2241,30433,224130433,female,9,2007,6,14,1
1761,24551,176124551,male,9,2007,6,20,NA
2241,30433,224130433,female,9,2007,6,20,1
1761,24551,176124551,male,9,2007,6,23,NA
2241,30433,224130433,female,9,2007,6,23,1
1761,24551,176124551,male,9,2007,6,24,NA
2241,30433,224130433,female,9,2007,6,24,NA
1761,24551,176124551,male,9,2007,6,26,NA
2241,30433,224130433,female,9,2007,6,26,1
1761,24551,176124551,male,9,2007,6,27,NA
2241,30433,224130433,female,9,2007,6,27,1
1761,24551,176124551,male,9,2007,7,2,NA
2241,30433,224130433,female,9,2007,7,2,1
1761,24551,176124551,male,9,2007,7,11,1
2241,30433,224130433,female,9,2007,7,11,1
1761,24551,176124551,male,9,2007,7,12,NA
2241,30433,224130433,female,9,2007,7,12,1
1761,24551,176124551,male,9,2007,7,13,NA
2241,30433,224130433,female,9,2007,7,13,1
1761,24551,176124551,male,9,2007,7,18,1
2241,30433,224130433,female,9,2007,7,18,1
1761,24551,176124551,male,9,2007,7,23,1
2241,30433,224130433,female,9,2007,7,23,1
2241,30433,224130433,female,9,2007,7,25,1
1761,24551,176124551,male,9,2007,7,26,1
1761,24327,176124327,male,10,2007,4,20,1
1721,18137,172118137,female,10,2007,4,20,1
1761,24327,176124327,male,10,2007,4,24,NA
1721,18137,172118137,female,10,2007,4,24,1
1721,18137,172118137,female,10,2007,4,27,1
1761,24327,176124327,male,10,2007,4,27,0
1721,18137,172118137,female,10,2007,4,30,1
1761,24327,176124327,male,10,2007,4,30,0
1761,24327,176124327,male,10,2007,5,6,1
1721,18137,172118137,female,10,2007,5,6,1
1761,24327,176124327,male,10,2007,5,8,1
1721,18137,172118137,female,10,2007,5,8,1
1761,24327,176124327,male,10,2007,5,9,NA
1721,18137,172118137,female,10,2007,5,9,1
1761,24327,176124327,male,10,2007,5,19,NA
1721,18137,172118137,female,10,2007,5,19,1
1761,24327,176124327,male,10,2007,5,21,NA
1721,18137,172118137,female,10,2007,5,21,1
1761,24327,176124327,male,10,2007,5,23,1
1721,18137,172118137,female,10,2007,5,23,0
1761,24327,176124327,male,10,2007,5,27,1
1721,18137,172118137,female,10,2007,5,27,1
1761,24327,176124327,male,10,2007,5,29,1
1721,18137,172118137,female,10,2007,5,29,1
1761,24327,176124327,male,10,2007,5,30,1
1721,18137,172118137,female,10,2007,5,30,1
1761,24327,176124327,male,10,2007,6,8,NA
1721,18137,172118137,female,10,2007,6,8,1
1761,24327,176124327,male,10,2007,6,14,NA
1721,18137,172118137,female,10,2007,6,14,1
1761,24327,176124327,male,10,2007,6,19,NA
1721,18137,172118137,female,10,2007,6,19,NA
1761,24327,176124327,male,10,2007,6,20,NA
1721,18137,172118137,female,10,2007,6,20,NA
1761,24327,176124327,male,10,2007,7,4,NA
1721,18137,172118137,female,10,2007,7,4,0
1761,24327,176124327,male,10,2007,7,12,NA
1721,18137,172118137,female,10,2007,7,12,0
1761,24327,176124327,male,10,2007,7,23,0
1721,18137,172118137,female,10,2007,7,23,0
1761,24327,176124327,male,10,2007,7,26,0
1721,18137,172118137,female,10,2007,7,26,0
1761,24494,176124494,male,11,2007,4,7,1
1761,24499,176124499,female,11,2007,4,7,1
1761,24494,176124494,male,11,2007,4,16,1
1761,24499,176124499,female,11,2007,4,16,1
1761,24494,176124494,male,11,2007,4,22,1
1761,24499,176124499,female,11,2007,4,22,1
1761,24499,176124499,female,11,2007,4,25,NA
1761,24494,176124494,male,11,2007,4,25,1
1761,24494,176124494,male,11,2007,4,27,1
1761,24499,176124499,female,11,2007,4,27,1
1761,24494,176124494,male,11,2007,4,30,1
1761,24499,176124499,female,11,2007,4,30,1
1761,24494,176124494,male,11,2007,5,9,NA
1761,24499,176124499,female,11,2007,5,9,1
1761,24494,176124494,male,11,2007,5,14,1
1761,24499,176124499,female,11,2007,5,14,1
1761,24494,176124494,male,11,2007,5,15,1
1761,24499,176124499,female,11,2007,5,15,1
1761,24494,176124494,male,11,2007,5,19,NA
1761,24499,176124499,female,11,2007,5,19,1
1761,24494,176124494,male,11,2007,6,5,1
1761,24499,176124499,female,11,2007,6,5,1
1761,24494,176124494,male,11,2007,6,8,NA
1761,24499,176124499,female,11,2007,6,8,1
1761,24494,176124494,male,11,2007,6,10,1
1761,24499,176124499,female,11,2007,6,10,1
1761,24494,176124494,male,11,2007,6,14,1
1761,24499,176124499,female,11,2007,6,14,1
1761,24494,176124494,male,11,2007,6,19,1
1761,24499,176124499,female,11,2007,6,19,1
1761,24494,176124494,male,11,2007,6,20,NA
1761,24499,176124499,female,11,2007,6,20,1
1761,24494,176124494,male,11,2007,6,23,NA
1761,24499,176124499,female,11,2007,6,23,1
1761,24494,176124494,male,11,2007,6,27,NA
1761,24499,176124499,female,11,2007,6,27,1
1761,24494,176124494,male,11,2007,6,30,NA
1761,24499,176124499,female,11,2007,6,30,1
1761,24494,176124494,male,11,2007,7,4,NA
1761,24499,176124499,female,11,2007,7,4,NA
1761,24494,176124494,male,11,2007,7,12,NA
1761,24499,176124499,female,11,2007,7,12,1
1761,24494,176124494,male,11,2007,7,13,NA
1761,24499,176124499,female,11,2007,7,13,1
1761,24494,176124494,male,11,2007,7,15,NA
1761,24499,176124499,female,11,2007,7,15,1
1761,24499,176124499,female,11,2007,7,23,NA
1761,24494,176124494,male,11,2007,7,23,1
2241,30836,224130836,male,18,2007,3,26,1
1961,95867,196195867,female,18,2007,3,36,1
2241,30836,224130836,male,18,2007,4,6,1
1961,95867,196195867,female,18,2007,4,6,1
2241,30836,224130836,male,18,2007,4,15,1
1961,95867,196195867,female,18,2007,4,15,1
2241,30836,224130836,male,18,2007,4,17,1
1961,95867,196195867,female,18,2007,4,17,1
2241,30836,224130836,male,18,2007,4,25,1
1961,95867,196195867,female,18,2007,4,25,1
2241,30836,224130836,male,18,2007,4,30,1
1961,95867,196195867,female,18,2007,4,30,1
1961,95867,196195867,female,18,2007,5,8,NA
2241,30836,224130836,male,18,2007,5,8,1
1961,95867,196195867,female,18,2007,5,13,NA
2241,30836,224130836,male,18,2007,5,13,1
2241,30836,224130836,male,18,2007,5,15,1
1961,95867,196195867,female,18,2007,5,15,1
2241,30836,224130836,male,18,2007,5,19,1
1961,95867,196195867,female,18,2007,5,19,1
2241,30836,224130836,male,18,2007,5,23,NA
1961,95867,196195867,female,18,2007,5,23,1
2241,30836,224130836,male,18,2007,5,25,NA
1961,95867,196195867,female,18,2007,5,25,1
2241,30836,224130836,male,18,2007,6,1,NA
1961,95867,196195867,female,18,2007,6,1,1
2241,30836,224130836,male,18,2007,6,4,NA
1961,95867,196195867,female,18,2007,6,4,1
2241,30836,224130836,male,18,2007,6,8,NA
1961,95867,196195867,female,18,2007,6,8,1
2241,30836,224130836,male,18,2007,6,9,1
1961,95867,196195867,female,18,2007,6,9,1
2241,30836,224130836,male,18,2007,6,15,NA
1961,95867,196195867,female,18,2007,6,15,1
2241,30836,224130836,male,18,2007,6,18,NA
1961,95867,196195867,female,18,2007,6,18,1
2241,30836,224130836,male,18,2007,6,23,NA
1961,95867,196195867,female,18,2007,6,23,1
2241,30836,224130836,male,18,2007,6,24,NA
1961,95867,196195867,female,18,2007,6,24,1
2241,30836,224130836,male,18,2007,6,27,NA
1961,95867,196195867,female,18,2007,6,27,1
2241,30836,224130836,male,18,2007,6,29,1
1961,95867,196195867,female,18,2007,6,29,1
2241,30836,224130836,male,18,2007,7,4,1
1961,95867,196195867,female,18,2007,7,4,1
2241,30836,224130836,male,18,2007,7,7,NA
1961,95867,196195867,female,18,2007,7,7,1
2241,30836,224130836,male,18,2007,7,10,1
1961,95867,196195867,female,18,2007,7,10,0
2241,30836,224130836,male,18,2007,7,11,NA
1961,95867,196195867,female,18,2007,7,11,1
2241,30836,224130836,male,18,2007,7,12,NA
1961,95867,196195867,female,18,2007,7,12,1
2241,30437,224130437,male,20,2007,4,26,1
1761,24650,176124650,female,20,2007,4,26,1
2241,30437,224130437,male,20,2007,4,30,1
1761,24650,176124650,female,20,2007,4,30,1
2241,30437,224130437,male,20,2007,5,6,NA
1761,24650,176124650,female,20,2007,5,6,1
2241,30437,224130437,male,20,2007,5,12,NA
1761,24650,176124650,female,20,2007,5,12,1
2241,30437,224130437,male,20,2007,5,13,1
1761,24650,176124650,female,20,2007,5,13,1
1761,24650,176124650,female,20,2007,5,14,NA
2241,30437,224130437,male,20,2007,5,14,1
2241,30437,224130437,male,20,2007,5,18,NA
1761,24650,176124650,female,20,2007,5,18,1
2241,30437,224130437,male,20,2007,5,22,NA
1761,24650,176124650,female,20,2007,5,22,1
2241,30437,224130437,male,20,2007,5,27,NA
1761,24650,176124650,female,20,2007,5,27,1
2241,30437,224130437,male,20,2007,6,1,1
1761,24650,176124650,female,20,2007,6,1,1
2241,30437,224130437,male,20,2007,6,8,NA
1761,24650,176124650,female,20,2007,6,8,1
2241,30437,224130437,male,20,2007,6,18,NA
1761,24650,176124650,female,20,2007,6,18,1
2241,30437,224130437,male,20,2007,6,20,NA
1761,24650,176124650,female,20,2007,6,20,1
2241,30437,224130437,male,20,2007,6,21,NA
1761,24650,176124650,female,20,2007,6,21,1
2241,30437,224130437,male,20,2007,6,25,NA
1761,24650,176124650,female,20,2007,6,25,1
2241,30437,224130437,male,20,2007,7,1,NA
1761,24650,176124650,female,20,2007,7,1,1
2241,30437,224130437,male,20,2007,7,2,NA
1761,24650,176124650,female,20,2007,7,2,1
2241,30437,224130437,male,20,2007,7,3,NA
1761,24650,176124650,female,20,2007,7,3,1
2241,30437,224130437,male,20,2007,7,10,NA
1761,24650,176124650,female,20,2007,7,10,1
2241,30437,224130437,male,20,2007,7,12,NA
1761,24650,176124650,female,20,2007,7,12,1
2241,30437,224130437,male,20,2007,7,13,NA
1761,24650,176124650,female,20,2007,7,13,1
2241,30437,224130437,male,20,2007,7,23,0
1761,24650,176124650,female,20,2007,7,23,0
2241,30437,224130437,male,20,2007,7,25,1
1761,24650,176124650,female,20,2007,7,25,1
2241,80356,224180356,male,21,2007,4,16,1
,,ygdbm,female,21,2007,4,16,1
2241,80356,224180356,male,21,2007,4,22,NA
,,ygdbm,female,21,2007,4,22,1
2241,80356,224180356,male,21,2007,4,25,0
,,ygdbm,female,21,2007,4,25,0
2241,80356,224180356,male,21,2007,4,30,1
,,ygdbm,female,21,2007,4,30,1
2241,80356,224180356,male,21,2007,5,4,1
,,ygdbm,female,21,2007,5,4,1
2241,80356,224180356,male,21,2007,5,6,1
,,ygdbm,female,21,2007,5,6,1
2241,80356,224180356,male,21,2007,5,7,1
,,ygdbm,female,21,2007,5,7,1
2241,80356,224180356,male,21,2007,5,8,1
,,ygdbm,female,21,2007,5,8,1
2241,80356,224180356,male,21,2007,5,17,1
,,ygdbm,female,21,2007,5,17,1
2241,80356,224180356,male,21,2007,5,18,1
,,ygdbm,female,21,2007,5,18,1
2241,80356,224180356,male,21,2007,5,23,1
,,ygdbm,female,21,2007,5,23,1
2241,80356,224180356,male,21,2007,5,25,1
,,ygdbm,female,21,2007,5,25,1
2241,80356,224180356,male,21,2007,5,28,1
,,ygdbm,female,21,2007,5,28,1
2241,80356,224180356,male,21,2007,6,1,NA
,,ygdbm,female,21,2007,6,1,1
2241,80356,224180356,male,21,2007,6,8,NA
,,ygdbm,female,21,2007,6,8,1
2241,80356,224180356,male,21,2007,6,9,NA
,,ygdbm,female,21,2007,6,9,1
2241,80356,224180356,male,21,2007,6,18,NA
,,ygdbm,female,21,2007,6,18,1
2241,80356,224180356,male,21,2007,7,2,NA
,,ygdbm,female,21,2007,7,2,1
2241,80356,224180356,male,21,2007,7,3,1
,,ygdbm,female,21,2007,7,3,1
2241,80356,224180356,male,21,2007,7,4,NA
,,ygdbm,female,21,2007,7,4,1
2241,80356,224180356,male,21,2007,7,11,NA
,,ygdbm,female,21,2007,7,11,1
2241,80356,224180356,male,21,2007,7,12,NA
,,ygdbm,female,21,2007,7,12,1
2241,80356,224180356,male,21,2007,7,17,0
,,ygdbm,female,21,2007,7,17,0
2241,80356,224180356,male,21,2007,7,23,0
,,ygdbm,female,21,2007,7,23,0
2241,30437,224130437,male,22,2007,4,16,1
1761,24872,176124872,female,22,2007,4,16,1
2241,30437,224130437,male,22,2007,4,18,1
1761,24872,176124872,female,22,2007,4,18,1
2241,30437,224130437,male,22,2007,4,25,1
1761,24872,176124872,female,22,2007,4,25,1
2241,30437,224130437,male,22,2007,4,29,NA
1761,24872,176124872,female,22,2007,4,29,1
2241,30437,224130437,male,22,2007,4,30,1
1761,24872,176124872,female,22,2007,4,30,1
2241,30437,224130437,male,22,2007,5,6,NA
1761,24872,176124872,female,22,2007,5,6,1
2241,30437,224130437,male,22,2007,5,13,1
1761,24872,176124872,female,22,2007,5,13,1
2241,30437,224130437,male,22,2007,5,16,1
1761,24872,176124872,female,22,2007,5,16,1
2241,30437,224130437,male,22,2007,5,17,1
1761,24872,176124872,female,22,2007,5,17,1
2241,30437,224130437,male,22,2007,5,19,1
1761,24872,176124872,female,22,2007,5,19,1
2241,30437,224130437,male,22,2007,5,29,NA
1761,24872,176124872,female,22,2007,5,29,1
2241,30437,224130437,male,22,2007,6,1,1
1761,24872,176124872,female,22,2007,6,1,1
2241,30437,224130437,male,22,2007,6,4,1
1761,24872,176124872,female,22,2007,6,4,1
1761,24872,176124872,female,22,2007,6,8,NA
2241,30437,224130437,male,22,2007,6,8,1
1761,24872,176124872,female,22,2007,6,19,NA
2241,30437,224130437,male,22,2007,6,19,1
2241,30437,224130437,male,22,2007,6,21,1
1761,24872,176124872,female,22,2007,6,21,1
2241,30437,224130437,male,22,2007,6,24,NA
1761,24872,176124872,female,22,2007,6,24,1
1761,24872,176124872,female,22,2007,6,30,NA
2241,30437,224130437,male,22,2007,6,30,1
1761,24872,176124872,female,22,2007,7,7,NA
2241,30437,224130437,male,22,2007,7,7,1
2241,30437,224130437,male,22,2007,7,13,1
1761,24872,176124872,female,22,2007,7,13,1
2241,30437,224130437,male,22,2007,7,17,1
1761,24872,176124872,female,22,2007,7,17,0
2241,30437,224130437,male,22,2007,7,23,NA
1761,24872,176124872,female,22,2007,7,23,1
2241,30487,224130487,male,23,2007,4,18,1
1761,24868,176124868,female,23,2007,4,18,1
2241,30487,224130487,male,23,2007,4,25,1
1761,24868,176124868,female,23,2007,4,25,1
2241,30487,224130487,male,23,2007,4,30,1
1761,24868,176124868,female,23,2007,4,30,1
2241,30487,224130487,male,23,2007,5,4,1
1761,24868,176124868,female,23,2007,5,4,1
2241,30487,224130487,male,23,2007,5,8,NA
1761,24868,176124868,female,23,2007,5,8,1
2241,30487,224130487,male,23,2007,5,15,1
1761,24868,176124868,female,23,2007,5,15,1
2241,30487,224130487,male,23,2007,5,17,1
1761,24868,176124868,female,23,2007,5,17,1
2241,30487,224130487,male,23,2007,5,21,1
1761,24868,176124868,female,23,2007,5,21,1
2241,30487,224130487,male,23,2007,5,22,1
1761,24868,176124868,female,23,2007,5,22,1
2241,30487,224130487,male,23,2007,5,23,1
1761,24868,176124868,female,23,2007,5,23,1
2241,30487,224130487,male,23,2007,6,8,NA
1761,24868,176124868,female,23,2007,6,8,1
2241,30487,224130487,male,23,2007,6,19,NA
1761,24868,176124868,female,23,2007,6,19,1
2241,30487,224130487,male,23,2007,6,23,NA
1761,24868,176124868,female,23,2007,6,23,1
2241,30487,224130487,male,23,2007,6,29,NA
1761,24868,176124868,female,23,2007,6,29,1
2241,30487,224130487,male,23,2007,6,30,1
1761,24868,176124868,female,23,2007,6,30,1
2241,30487,224130487,male,23,2007,7,4,NA
1761,24868,176124868,female,23,2007,7,4,1
2241,30487,224130487,male,23,2007,7,12,1
1761,24868,176124868,female,23,2007,7,12,0
1761,24834,176124834,male,26,2007,4,15,1
2241,30470,224130470,female,26,2007,4,15,1
1761,24834,176124834,male,26,2007,4,17,1
2241,30470,224130470,female,26,2007,4,17,0
1761,24834,176124834,male,26,2007,4,18,1
2241,30470,224130470,female,26,2007,4,18,1
1761,24834,176124834,male,26,2007,4,24,1
2241,30470,224130470,female,26,2007,4,24,1
1761,24834,176124834,male,26,2007,4,26,1
